id,gender,masterCategory,subCategory,articleType,baseColour,productDisplayName,Unnamed: 7,imageURL
7748,Men,Footwear,Shoes,Sports Shoes,Black,Fila Men's Dna Tech Blue Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7748.jpg
7749,Men,Apparel,Topwear,Tshirts,Purple,Indigo Nation Men Young Lords Purple T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7749.jpg
7751,Men,Apparel,Topwear,Tshirts,Black,Indigo Nation Men Young Lords Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7751.jpg
7752,Men,Apparel,Topwear,Tshirts,White,Indigo Nation Men Indigo White Black Silver T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7752.jpg
7753,Men,Footwear,Shoes,Sports Shoes,Black,Fila Men's Victory Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7753.jpg
7754,Men,Footwear,Shoes,Casual Shoes,Black,Fila Men's Agony Black Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7754.jpg
7755,Men,Apparel,Topwear,Tshirts,Purple,Indigo Nation Men Indigo Purple Black Silver T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7755.jpg
7756,Men,Apparel,Topwear,Tshirts,Black,Indigo Nation Men Indigo Black Grey Silver T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7756.jpg
7758,Men,Apparel,Topwear,Tshirts,Purple,Indigo Nation Men Terrible Things Purple Beige T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7758.jpg
7761,Men,Apparel,Topwear,Tshirts,Navy Blue,Indigo Nation Men Terrible Things Navy Beige T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7761.jpg
7763,Men,Apparel,Topwear,Tshirts,Blue,Inkfruit Men's Secret Behing Royal Blue Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7763.jpg
7764,Men,Apparel,Topwear,Tshirts,Black,Inkfruit Men's Night Rider Black Yellow Orange T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7764.jpg
7766,Men,Apparel,Topwear,Tshirts,Brown,Inkfruit Men's Phalanx Brown Light Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7766.jpg
7767,Men,Apparel,Bottomwear,Track Pants,Black,Nike Men's As Vapor Wove Black Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7767.jpg
7768,Men,Apparel,Topwear,Tshirts,Grey,Nike Men's As Vapor Ulti Grey Black T-Shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7768.jpg
7769,Men,Apparel,Topwear,Jackets,Red,Nike Men FFF N98 Red Jacket,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7769.jpg
7770,Unisex,Accessories,Socks,Socks,Beige,Nike Unisex Beige Socks,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7770.jpg
7771,Unisex,Footwear,Sandal,Sandals,Black,Converse Unisex As Chucks Black Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7771.jpg
7772,Unisex,Footwear,Sandal,Sandals,Navy Blue,Converse Unisex As Chucks Navy Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7772.jpg
7773,Unisex,Footwear,Sandal,Sandals,White,Converse Unisex As Chucks White Floater,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7773.jpg
7774,Men,Footwear,Shoes,Casual Shoes,Blue,Converse Men's Pormn Team Blue Canvas Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7774.jpg
7775,Men,Footwear,Shoes,Casual Shoes,Black,Converse Men's Poormn Team Black Canvas Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7775.jpg
7776,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Converse Men's Chuck Slip Navy Red Canvas Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7776.jpg
7777,Men,Footwear,Shoes,Casual Shoes,Red,Converse Men's Chuck Slip Red Canvas Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7777.jpg
7778,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Converse Men's Chuck Slip Navy Canvas Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7778.jpg
7779,Men,Footwear,Shoes,Casual Shoes,Black,Converse Men's Chuck Slip Black Canvas Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7779.jpg
7780,Unisex,Accessories,Bags,Rucksacks,Orange,Wildcraft Unisex Grey & Orange Rucksack,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7780.jpg
7781,Unisex,Accessories,Bags,Backpacks,Blue,Wildcraft Unisex Blue Backpack,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7781.jpg
7782,Men,Apparel,Bottomwear,Track Pants,Black,Urban Yoga Men's Abhayas Black Track Pant,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7782.jpg
7783,Men,Apparel,Bottomwear,Track Pants,Black,Urban Yoga Men Dhauti Black Track Pant,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7783.jpg
7784,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7784.jpg
7785,Men,Apparel,Topwear,Tshirts,Charcoal,Proline Men Charcoal Grey Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7785.jpg
7787,Men,Apparel,Topwear,Tshirts,Navy Blue,Proline Men Navy Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7787.jpg
7788,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7788.jpg
7789,Men,Apparel,Topwear,Tshirts,Blue,Proline Men Blue Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7789.jpg
7790,Men,Apparel,Topwear,Tshirts,Olive,Proline Men Olive Green Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7790.jpg
7791,Men,Apparel,Topwear,Tshirts,Green,Proline Men's Polo Solid Olive T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7791.jpg
7792,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7792.jpg
7793,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7793.jpg
7794,Women,Apparel,Topwear,Tshirts,Brown,Wrangler Women's Engineered Stripe Mustard T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7794.jpg
7795,Men,Apparel,Topwear,Tshirts,Blue,Proline Men Blue Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7795.jpg
7796,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7796.jpg
7797,Men,Footwear,Shoes,Casual Shoes,Black,Puma Men's First Round Takeahike Black Yellow Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7797.jpg
7798,Men,Apparel,Topwear,Tshirts,White,Proline Men White Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7798.jpg
7799,Men,Footwear,Shoes,Casual Shoes,White,Puma Men's Manilla Hi White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7799.jpg
7800,Men,Apparel,Topwear,Tshirts,Green,Proline Men Green Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7800.jpg
7801,Men,Apparel,Topwear,Tshirts,Navy Blue,Proline Men Navy Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7801.jpg
7802,Men,Footwear,Shoes,Casual Shoes,Black,Puma Men's Benecio Leather Black Plaza Taupe Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7802.jpg
7803,Men,Apparel,Topwear,Tshirts,Teal,Proline Men Teal Green Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7803.jpg
7804,Men,Footwear,Shoes,Casual Shoes,Black,Puma Men's Benecio Mid Leather Black White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7804.jpg
7805,Men,Footwear,Shoes,Casual Shoes,Black,Puma Men's Basket II Clean Black White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7805.jpg
7806,Men,Footwear,Shoes,Casual Shoes,White,Puma Men's Basket Classic White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7806.jpg
7807,Men,Footwear,Shoes,Casual Shoes,Red,Puma Men's Cabana Racer II Red Burgundy White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7807.jpg
7808,Men,Apparel,Topwear,Tshirts,Red,Proline Men Red Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7808.jpg
7809,Men,Footwear,Shoes,Casual Shoes,Black,Puma Men's Mid Evo Leather Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7809.jpg
7810,Men,Footwear,Shoes,Casual Shoes,White,Puma Men's Contest Hi White Navy Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7810.jpg
7811,Men,Apparel,Topwear,Tshirts,Navy Blue,Proline Men Navy Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7811.jpg
7812,Men,Footwear,Shoes,Casual Shoes,Blue,Puma Men's Mid Evo Leather Blue Pattot Green Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7812.jpg
7813,Unisex,Footwear,Shoes,Casual Shoes,Black,Puma Unisex 917 Mid Riddim 50s OC Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7813.jpg
7814,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7814.jpg
7815,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7815.jpg
7816,Women,Footwear,Shoes,Casual Shoes,Black,Puma Women Corsica Mid L Shine Black Grey Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7816.jpg
7817,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7817.jpg
7818,Men,Apparel,Topwear,Tshirts,Navy Blue,Proline Men Navy Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7818.jpg
7819,Men,Apparel,Topwear,Tshirts,Teal,Proline Men Teal Blue Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7819.jpg
7820,Men,Apparel,Topwear,Tshirts,Blue,Proline Blue Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7820.jpg
7822,Women,Footwear,Shoes,Casual Shoes,Grey,Puma Women Corsica Mid L Shine Grey Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7822.jpg
7823,Men,Apparel,Topwear,Tshirts,Grey,Proline Grey Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7823.jpg
7824,Women,Footwear,Shoes,Casual Shoes,Purple,Puma Women Cabana Racer II Purple Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7824.jpg
7826,Women,Footwear,Shoes,Sports Shoes,White,Puma Women Future Cat Remix White Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7826.jpg
7827,Men,Apparel,Topwear,Tshirts,Burgundy,Proline Men Burgundy Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7827.jpg
7828,Women,Footwear,Shoes,Casual Shoes,Black,Puma Women Saba Ballet Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7828.jpg
7829,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7829.jpg
7830,Men,Footwear,Shoes,Sports Shoes,Black,Puma Men's Osu NM Black Green Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7830.jpg
7831,Men,Apparel,Topwear,Tshirts,Red,Proline Men Red Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7831.jpg
7832,Men,Apparel,Topwear,Tshirts,Yellow,Proline Men Yellow Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7832.jpg
7833,Men,Footwear,Shoes,Casual Shoes,Brown,Puma Men's Benecio Leather Brown Red Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7833.jpg
7834,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7834.jpg
7835,Men,Footwear,Shoes,Sports Shoes,Black,Puma Men's Faas 300 Black Silver Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7835.jpg
7836,Men,Footwear,Shoes,Sports Shoes,Blue,Puma Men Blue Sports Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7836.jpg
7837,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7837.jpg
7838,Men,Footwear,Shoes,Sports Shoes,White,Puma Men's Ikonis 2 White Blue Navy Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7838.jpg
7840,Men,Footwear,Shoes,Sports Shoes,Black,Puma Men's Faas 300 JAM Black Green Yellow Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7840.jpg
7841,Women,Footwear,Shoes,Sports Shoes,Grey,Puma Women's Vesta Runner NM Grey Violet Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7841.jpg
7842,Women,Footwear,Shoes,Sports Shoes,Black,Puma Women Osu NM Black Purple Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7842.jpg
7843,Women,Footwear,Shoes,Sports Shoes,White,Puma Women's Axis XT White Blue Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7843.jpg
7844,Women,Footwear,Shoes,Sports Shoes,Black,Puma Women Cabana Racer SL JR Black Blue Green Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7844.jpg
7845,Men,Footwear,Shoes,Sports Shoes,Black,Puma Men's Allegra Mid Black Silver Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7845.jpg
7846,Men,Footwear,Shoes,Sports Shoes,Black,Puma Men's Excitemo Black White Silver Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7846.jpg
7847,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black Round Neck T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7847.jpg
7848,Men,Apparel,Topwear,Tshirts,Orange,Proline Men Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7848.jpg
7850,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey & Blue Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7850.jpg
7851,Men,Apparel,Topwear,Tshirts,Blue,Proline Men Blue & White Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7851.jpg
7852,Unisex,Accessories,Bags,Backpacks,Black,Nike Unisex Blue Bing Black Backpack,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7852.jpg
7853,Unisex,Accessories,Bags,Backpacks,Black,Nike Unisex Florida Black Pink Blue Backpack,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7853.jpg
7854,Unisex,Accessories,Bags,Backpacks,White,Nike Unisex White Pink Black Check Backpack,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7854.jpg
7855,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7855.jpg
7856,Men,Apparel,Topwear,Tshirts,Teal,Proline Men Teal Blue Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7856.jpg
7857,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7857.jpg
7858,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7858.jpg
7859,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7859.jpg
7860,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7860.jpg
7861,Men,Apparel,Topwear,Tshirts,Blue,Proline Men Blue Printed Round Neck T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7861.jpg
7862,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black Round Neck T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7862.jpg
7863,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7863.jpg
7864,Men,Footwear,Shoes,Formal Shoes,Brown,Provogue Men's Formal Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7864.jpg
7865,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black Printed Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7865.jpg
7866,Men,Footwear,Shoes,Formal Shoes,Brown,Provogue Men's Formal Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7866.jpg
7867,Men,Apparel,Topwear,Tshirts,Blue,Proline Men Blue Round Neck T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7867.jpg
7868,Men,Apparel,Topwear,Tshirts,Red,Proline Men Red Round Neck T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7868.jpg
7869,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7869.jpg
7870,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7870.jpg
7871,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7871.jpg
7873,Men,Apparel,Topwear,Tshirts,Multi,Proline Men Multicoloured Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7873.jpg
7874,Men,Footwear,Shoes,Formal Shoes,Tan,Provogue Men's Formal Tan Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7874.jpg
7875,Men,Apparel,Bottomwear,Shorts,Black,Proline Men Black Comfort Fit Sports Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7875.jpg
7876,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7876.jpg
7877,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7877.jpg
7878,Men,Apparel,Bottomwear,Shorts,Grey,Proline Men Grey Comfort Fit Sports Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7878.jpg
7879,Men,Apparel,Bottomwear,Shorts,Grey,Proline Men Grey Comfort Fit Sports Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7879.jpg
7880,Men,Footwear,Shoes,Formal Shoes,Brown,Provogue Men's Formal Brown Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7880.jpg
7881,Men,Footwear,Shoes,Formal Shoes,Black,Provogue Men's Formal Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7881.jpg
7882,Men,Apparel,Bottomwear,Shorts,Black,Proline Men Black Comfort Fit Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7882.jpg
7883,Men,Apparel,Bottomwear,Shorts,Grey,Proline Men Grey Sports Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7883.jpg
7884,Men,Apparel,Bottomwear,Track Pants,Black,Proline Men Black Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7884.jpg
7885,Men,Apparel,Bottomwear,Track Pants,Grey,Proline Men Grey Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7885.jpg
7887,Men,Apparel,Bottomwear,Track Pants,Blue,Proline Men Blue Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7887.jpg
7888,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Pack of 3 T-shirts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7888.jpg
7889,Men,Apparel,Bottomwear,Track Pants,Grey,Proline Men Grey Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7889.jpg
7890,Men,Apparel,Bottomwear,Track Pants,Brown,Proline Men Brown Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7890.jpg
7891,Men,Apparel,Topwear,Tshirts,Cream,Proline Men Pack of 3 T-shirts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7891.jpg
7892,Men,Apparel,Bottomwear,Shorts,Grey,Proline Men Grey & White Checked Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7892.jpg
7895,Men,Apparel,Bottomwear,Shorts,Olive,Proline Men Olive Green Checked Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7895.jpg
7896,Men,Apparel,Bottomwear,Shorts,Blue,Proline Men Blue Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7896.jpg
7898,Men,Apparel,Bottomwear,Shorts,Red,Proline Men Red Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7898.jpg
7901,Men,Apparel,Topwear,Tshirts,Cream,Proline Men's Printed Chalk Cream Brown T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7901.jpg
7902,Men,Apparel,Bottomwear,Shorts,Brown,Proline Men Brown & Blue Checked Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7902.jpg
7903,Men,Apparel,Topwear,Tshirts,Navy Blue,Proline Men Navy Printed Round Neck T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7903.jpg
7904,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey & Maroon Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7904.jpg
7905,Men,Apparel,Topwear,Tshirts,Green,Proline Men Green Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7905.jpg
7906,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black & Navy Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7906.jpg
7907,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7907.jpg
7908,Men,Apparel,Topwear,Tshirts,Cream,Proline Men Cream & Purple Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7908.jpg
7909,Men,Apparel,Topwear,Tshirts,Navy Blue,Proline Men Navy & Cream Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7909.jpg
7910,Men,Apparel,Topwear,Tshirts,Multi,Proline Men Multicoloured Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7910.jpg
7911,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey & Yellow Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7911.jpg
7913,Men,Apparel,Topwear,Tshirts,Grey,Proline Men Grey Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7913.jpg
7914,Men,Apparel,Topwear,Tshirts,Purple,Proline Men Purple Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7914.jpg
7915,Men,Apparel,Topwear,Tshirts,Olive,Proline Men Olive Green Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7915.jpg
7916,Men,Apparel,Topwear,Tshirts,Brown,Proline Men Brown Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7916.jpg
7917,Men,Apparel,Topwear,Tshirts,Red,Proline Men Red & White Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7917.jpg
7918,Men,Apparel,Topwear,Tshirts,Multi,Proline Men Multicoloured Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7918.jpg
7920,Men,Apparel,Topwear,Tshirts,Black,Proline Men Black Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7920.jpg
7921,Men,Apparel,Topwear,Tshirts,Maroon,Proline Maroon Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7921.jpg
7922,Men,Apparel,Topwear,Tshirts,Green,Proline Men Green & White Striped Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/7922.jpg
